wow,Wah
couple,pasangan
half,separuh
died,meninggal dunia
cool,sejuk
free,percuma
either,sama ada
seems,nampaknya
power,kuasa
whoa,wah
bye,selamat tinggal
buy,beli
telling,memberitahu
honey,madu
tried,cuba
front,hadapan
team,pasukan
answer,jawapan
gun,pistol
boys,budak lelaki
line,garisan
send,hantar
news,berita
stupid,bodoh
bed,katil
hurry,cepat
full,penuh
months,bulan
save,simpan
sometimes,kadang-kadang
become,menjadi
along,sepanjang
hate,benci
food,makanan
outside,di luar
light,cahaya
l,l
needs,keperluan
dog,anjing
country,negara
clear,jelas
order,pesanan
em,mereka
fact,fakta
lord,tuan
captain,kapten
six,enam
hot,panas
funny,lucu
black,hitam
mrs.,puan
alive,hidup
pick,pilih
feeling,perasaan
living,hidup
cause,menyebabkan
ahead,hadapan
lose,kalah
king,raja
plan,rancangan
dinner,makan malam
sighs,mengeluh
sort,menyusun
leaving,meninggalkan
shouldn,sepatutnya
running,berlari
boss,bos
alright,baiklah
promise,janji
taken,diambil
safe,selamat
ma,ma
book,buku
sent,dihantar
white,putih
hour,jam
anybody,sesiapa sahaja
small,kecil
perfect,sempurna
‘cause,sebab
lives,nyawa
special,istimewa
parents,ibu bapa
s,s
john,john
himself,dirinya sendiri
perhaps,mungkin
sounds,bunyi
serious,serius
sick,sakit
company,syarikat
ha,ha
scared,takut
uncle,pak cik
poor,miskin
red,merah
past,masa lalu
earth,bumi
possible,mungkin
shoot,menembak
touch,sentuh
sound,bunyi
top,atas
ass,punggung
laughs,ketawa
cannot,tidak boleh
asking,bertanya
win,menang
glad,gembira
control,kawalan
hmm,hmm
human,manusia
drive,memandu
hair,rambut
jack,jek
bitch,jalang
luck,nasib
murder,pembunuhan
happens,berlaku
air,udara
ten,sepuluh
daddy,ayah
finally,akhirnya
chuckles,tergelak kecil
fast,pantas
cold,sejuk
seem,kelihatan
laughing,ketawa
words,perkataan
hospital,hospital
street,jalan
hang,gantung
dance,tarian
meeting,mesyuarat
till,sehingga
others,orang lain
catch,tangkapan
follow,ikut
sense,rasa
sex,seks
lie,berbohong
evening,petang
master,tuan
known,diketahui
dream,mimpi
write,menulis
million,juta
voice,suara
sweet,manis
rather,sebaliknya
felt,felt
sign,tanda
lucky,bertuah
somewhere,di suatu tempat
bet,bertaruh
o,o
jesus,Yesus
longer,lebih lama
calling,memanggil
worked,bekerja
quiet,senyap
looked,memandang
less,kurang
pull,tarik
beat,rentak
careful,berhati-hati
coffee,kopi
return,pulangan
secret,rahsia
weeks,minggu
weren,weren
date,tarikh
seeing,melihat
fall,musim luruh
given,diberikan
ooh,ooh
fault,kesalahan
straight,lurus
takes,mengambil
song,lagu
future,masa depan
gentlemen,tuan-tuan
loved,disayangi
changed,berubah
road,jalan raya
calm,tenang
wonderful,hebat
mad,gila
turned,berpaling
drop,jatuh
ladies,wanita-wanita
learn,belajar
step,langkah
absolutely,sememangnya
early,awal
explain,terangkan
clean,bersih
piece,sekeping
yesterday,semalam
throw,melontar
picture,gambar
land,tanah
feet,kaki
wonder,tertanya-tanya
questions,soalan
speaking,bercakap
worth,bernilai
darling,sayang
dude,kawan
giving,memberi
president,presiden
eye,mata
quick,cepat
moving,bergerak
figure,angka
state,negeri
strong,kuat
sam,sam
none,tiada
amazing,menakjubkan
ones,yang
works,kerja-kerja
act,bertindak
needed,diperlukan
weird,pelik
law,undang-undang
worried,bimbang
report,laporan
goodbye,selamat tinggal
missing,hilang
choice,pilihan
happening,berlaku
chief,ketua
wedding,perkahwinan
strange,pelik
general,umum
pain,kesakitan
‘am,'am
kidding,bergurau
decided,memutuskan
ya,ya
pass,lulus
tired,letih
class,kelas
officer,pegawai
kept,disimpan
wake,bangun
worse,lebih teruk
busy,sibuk
eh,eh
mistake,kesilapan
kiss,cium
court,mahkamah
building,bangunan
finish,selesai
during,semasa
age,umur
ship,kapal
caught,ditangkap
marry,berkahwin
meant,bermaksud
sell,jual
dark,gelap
watching,menonton
system,sistem
suppose,andaikan
evidence,bukti
movie,filem
ride,menunggang
t,t
completely,sepenuhnya
mouth,mulut
totally,sepenuhnya
birthday,hari jadi
tv,televisyen
forgive,maafkan
born,dilahirkan
imagine,bayangkan
information,maklumat
instead,sebaliknya
definitely,pasti
security,keselamatan
certainly,sudah tentu
film,filem
month,bulan
lying,berbohong
unless,melainkan
train,kereta api
seven,tujuh
wear,pakai
clothes,pakaian
michael,michael
hotel,hotel
christmas,Krismas
attack,serangan
hasn,belum
round,bulat
expect,jangkakan
sing,menyanyi
terrible,dahsyat
george,George
bag,beg
history,sejarah
blue,biru
near,berhampiran
broke,rosak
station,stesen
seriously,serius
forever,selama-lamanya
david,daud
frank,terus terang
except,kecuali
thinks,berfikir
message,mesej
entire,keseluruhan
joe,joe
table,meja
talked,bercakap
across,merentasi
rock,batu
lovely,cantik
handle,pemegang
middle,tengah
buddy,kawan
paid,dibayar
protect,melindungi
using,menggunakan
floor,lantai
ran,berlari
swear,bersumpah
spend,berbelanja
situation,keadaan
ring,cincin
anywhere,di mana-mana sahaja
dangerous,berbahaya
bill,bil
york,york
army,tentera
lead,plumbum
bought,dibeli
finished,selesai
fair,adil
sun,matahari
letter,surat
fool,bodoh
attention,perhatian
club,kelab
simple,mudah
interesting,menarik
space,ruang
test,ujian
box,kotak
group,kumpulan
single,tunggal
sitting,duduk
marriage,perkahwinan
join,sertai
fear,ketakutan
d,d
peace,kedamaian
forgot,terlupa
force,memaksa
short,pendek
normal,biasa
charlie,Charlie
present,hadir
enjoy,nikmati
mike,Mike
crime,jenayah
horse,kuda
ground,tanah
american,orang Amerika
count,kiraan
area,kawasan
charge,caj
honor,penghormatan
lunch,makan tengah hari
miles,batu
radio,radio
idiot,bodoh
ball,bola
surprise,kejutan
paper,kertas
key,kunci
boat,bot
quickly,dengan cepat
gold,emas
bar,bar
fish,ikan
mark,tanda
tom,tom
wearing,memakai
crying,menangis
accident,kemalangan
government,kerajaan
eight,lapan
fell,jatuh
cover,penutup
certain,tertentu
interested,berminat
deep,dalam
star,bintang
sea,laut
agree,setuju
problems,masalah
detective,detektif
prison,penjara
major,utama
stick,tongkat
offer,tawaran
difficult,sukar
smart,pintar
personal,peribadi
record,rekod
stopped,berhenti
hide,sembunyi
whether,sama ada
bank,bank
trip,perjalanan
relax,berehat
america,Amerika
public,awam
list,senarai
afternoon,petang
brain,otak
fix,membetulkan
bastard,bajingan
proud,bangga
tea,teh
service,perkhidmatan
screaming,menjerit
forward,ke hadapan
angry,marah
park,taman
soul,jiwa
fighting,bergaduh
peter,peter
rich,kaya
agent,ejen
blow,pukulan
paul,paul
dress,gaun
mary,mary
missed,terlepas
scene,tempat kejadian
killing,membunuh
standing,berdiri
saved,disimpan
mm,mm
respect,hormat
killer,pembunuh
ice,ais
mess,kucar-kacir
tough,sukar
feels,terasa
church,gereja
sad,sedih
cell,sel
drunk,mabuk
share,kongsi
camera,kamera
mm-hmm,mm-hmm
within,dalam
card,kad
fly,terbang
ben,ben
girlfriend,teman wanita
laugh,ketawa
smell,bau
broken,patah
mum,ibu
honest,jujur
often,kerap
starting,bermula
calls,panggilan
y,y
spent,dibelanjakan
third,ketiga
english,bahasa inggeris
visit,melawat
mama,ibu
judge,hakim
window,tingkap
hungry,lapar
dare,berani
relationship,hubungan
moved,dipindahkan
prove,membuktikan
private,persendirian
wall,dinding
seat,tempat duduk
i-i,saya-i
position,kedudukan
lieutenant,leftenan
realize,sedar
lt,lt
especially,terutamanya
machine,mesin
walking,berjalan kaki
art,seni
pleasure,keseronokan
bloody,berdarah
college,kolej
french,Perancis
involved,terlibat
cry,menangis
became,menjadi
lived,hidup
impossible,mustahil
obviously,jelas sekali
neither,kedua-duanya
accept,terima
boyfriend,teman lelaki
besides,selain itu
queen,ratu
teacher,guru
cops,polis
sake,sake
loves,suka
carry,membawa
teach,mengajar
apartment,apartmen
upset,kecewa
green,hijau
la,la
liked,disukai
cute,comel
evil,kejahatan
professor,profesor
contact,hubungi
joke,jenaka
cop,polis
huge,besar
holy,suci
store,kedai
jail,penjara
likes,suka
lawyer,peguam
doubt,keraguan
continue,teruskan
appreciate,menghargai
cat,kucing
shop,kedai
driving,memandu
congratulations,tahniah
wrote,menulis
village,kampung
quit,berhenti
field,padang
james,James
wine,wain
decision,keputusan
south,selatan
sleeping,tidur
slow,perlahan
laughter,ketawa
island,pulau
glass,kaca
beginning,permulaan
cash,wang tunai
dying,nazak
hundred,ratus
whose,yang mana
difference,perbezaan
plane,pesawat
push,tolak
continues,berterusan
mmm,mmm
singing,nyanyian
eating,makan
north,utara
mrs,puan
tree,pokok
madam,puan
gift,hadiah
truck,trak
putting,meletakkan
bear,beruang
board,papan
grab,ambil
beer,bir
stuck,tersekat
magic,sihir
support,sokongan
rules,peraturan
grunts,dengusan
partner,rakan kongsi
reach,capaian
wind,angin
colonel,kolonel
max,maksimum
immediately,serta-merta
seconds,saat
thousand,seribu
gives,memberi
experience,pengalaman
cheers,sorakan
victim,mangsa
upon,atas
computer,komputer
christ,Kristus
planet,planet
promised,dijanjikan
bus,bas
henry,henry
dirty,kotor
search,carian
staying,tinggal
dreams,mimpi
arrest,penangkapan
holding,memegang
suddenly,tiba-tiba
usually,biasanya
lots,banyak
shoes,kasut
er,er
jump,melompat
rid,menyingkirkan
yo,awak
knock,ketukan
owe,berhutang
harry,harry
grow,tumbuh
worst,terburuk
river,sungai
aunt,makcik
patient,pesakit
kitchen,dapur
aah,aah
fat,lemak
passed,lulus
m,m
final,akhir
summer,musim panas
bob,bob
listening,mendengar
escape,melarikan diri
everywhere,di mana-mana
moon,bulan
arms,lengan
turns,pusingan
address,alamat
ow,sekarang
match,perlawanan
gasps,tercungap-cungap
grand,agung
yep,ya
shh,shh
nervous,gementar
de,de
choose,pilih
themselves,diri mereka sendiri
decide,memutuskan
mate,pasangan
drinking,minum
press,akhbar
bother,mengganggu
foot,kaki
hadn,tidak pernah
blame,menyalahkan
crap,sampah
drugs,dadah
type,jenis
rings,cincin
mission,misi
named,dinamakan
heaven,syurga
‘ii,‘ii
picked,dipilih
paris,paris
race,bangsa
risk,risiko
books,buku
further,selanjutnya
danny,danny
action,tindakan
allowed,dibenarkan
orders,pesanan
learned,dipelajari
price,harga
arrived,tiba
nick,nama samaran
otherwise,sebaliknya
pictures,gambar
fit,sesuai
smoke,asap
favor,kebaikan
played,dimainkan
notice,notis
awesome,hebat
smile,senyum
director,pengarah
guard,pengawal
begin,mulakan
spot,tempat
surprised,terkejut
innocent,tidak bersalah
narrator,pencerita
herself,dirinya sendiri
london,london
feelings,perasaan
enemy,musuh
battle,pertempuran
ourselves,diri kita sendiri
alex,alex
dollars,dolar
allow,benarkan
nine,sembilan
gay,gay
department,jabatan
guilty,bersalah
apart,berasingan
earlier,lebih awal
duty,tugas
jim,jim
suit,sut
bell,loceng
west,barat
legs,kaki
hero,wira
destroy,memusnahkan
stage,pentas
bunch,sekumpulan
according,mengikut
chicken,ayam
bigger,lebih besar
grunting,menggerutu
low,rendah
helping,membantu
admit,mengaku
closed,ditutup
names,nama-nama
witness,saksi
upstairs,tingkat atas
arm,lengan
steal,mencuri
jimmy,jimmy
kick,sepakan
twice,dua kali
cross,salib
ways,cara-cara
sergeant,sarjan
indeed,sememangnya
gas,gas
keeping,menyimpan
energy,tenaga
pregnant,mengandung
waste,sisa
helped,membantu
fired,dipecat
favorite,kegemaran
tony,tony
taste,rasa
locked,terkunci
places,tempat-tempat
writing,penulisan
adam,adam
brothers,saudara-saudara
starts,bermula
prince,putera
form,borang
sold,dijual
silly,bodoh
mention,sebutkan
build,membina
throat,tekak
hole,lubang
figured,terfikir
track,trek
ringing,deringan
lock,kunci
leg,kaki
above,di atas
hiding,bersembunyi
steve,steve
seemed,seolah-olah
breakfast,sarapan pagi
engine,enjin
written,bertulis
complete,lengkap
video,video
applause,tepukan tangan
however,walau bagaimanapun
pressure,tekanan
fresh,segar
weapon,senjata
sky,langit
ms.,Cik.
stole,mencuri
study,belajar
burn,membakar
reading,membaca
crowd,orang ramai
treat,melayan
roll,gulung
double,berganda
spirit,semangat
danger,bahaya
cost,kos
empty,kosong
level,tahap
memory,ingatan
itself,sendiri
acting,lakonan
interest,faedah
nose,hidung
plans,rancangan
following,mengikuti
bathroom,bilik mandi
built,dibina
closer,lebih dekat
ray,sinar
sarah,sarah
band,kugiran
groans,rintihan
apparently,nampaknya
excited,teruja
richard,richard
losing,kalah
animals,haiwan
flight,penerbangan
nature,alam semula jadi
raise,menaikkan
pop,letupan
client,pelanggan
bomb,bom
neck,leher
suspect,suspek
warm,hangat
extra,tambahan
bottle,botol
van,van
heavy,berat
mommy,ibu
dogs,anjing
wild,liar
ridiculous,mengarut
simply,hanya
lee,lee
animal,haiwan
showed,menunjukkan
billy,billy
shooting,menembak
keeps,menyimpan
camp,kem
guns,senjata api
medical,perubatan
shame,rasa malu
hoping,berharap
whom,siapa
bird,burung
majesty,keagungan
flowers,bunga
famous,terkenal
asleep,tidur
beauty,kecantikan
driver,pemandu
keys,kunci
rain,hujan
awful,teruk
large,besar
local,tempatan
deserve,layak
goddamn,sial
stone,batu
jane,jane
grace,rahmat
consider,pertimbangkan
weekend,hujung minggu
wondering,tertanya-tanya
lay,berbaring
plenty,banyak
willing,rela
pants,seluar
sweetheart,kekasih
skin,kulit
excellent,cemerlang
asshole,bajingan
beach,pantai
c,c
faith,iman
beg,meminta-minta
fuckin,sialan
responsible,bertanggungjawab
military,tentera
cheering,bersorak
opportunity,peluang
common,biasa
bottom,bahagian bawah
german,Jerman
whoever,sesiapa sahaja
cook,tukang masak
walked,berjalan
papers,kertas kerja
justice,keadilan
hall,dewan
commander,komander
drug,dadah
main,utama
knife,pisau
devil,syaitan
necessary,perlu
although,walaupun
princess,puteri
lights,lampu
flying,terbang
dick,zakar
rose,mawar
knowing,mengetahui
clearly,dengan jelas
hat,topi
agreed,dipersetujui
johnny,Johnny
corner,sudut
code,kod
note,nota
tommy,tommy
due,sepatutnya
correct,betul
apologize,minta maaf
language,bahasa
stars,bintang
faster,lebih pantas
cars,kereta
folks,orang ramai
bullshit,omong kosong
i.,saya.
fellow,rakan sekerja
several,beberapa
grandma,nenek
shows,pertunjukan
leader,pemimpin
leaves,daun
restaurant,restoran
east,timur
shouting,menjerit
blind,buta
ghost,hantu
cup,cawan
gotten,mendapat
tight,ketat
conversation,perbualan
tells,memberitahu
lies,pembohongan
nor,mahupun
pulled,ditarik
hanging,gantung
speed,kelajuan
stories,cerita-cerita
health,kesihatan
advice,nasihat
held,diadakan
uh-huh,eh-hah
murdered,dibunuh
beyond,melampaui
rule,peraturan
hardly,hampir tidak
possibly,mungkin
inspector,pemeriksa
cousin,sepupu
trial,percubaan
emergency,kecemasan
ought,sepatutnya
eddie,edi
somehow,entah bagaimana
hearing,pendengaran
states,negeri-negeri
account,akaun
spoke,bercakap
file,fail
understood,difahami
angel,malaikat
tape,pita
milk,susu
powerful,berkuasa
weapons,senjata
practice,amalan
manager,pengurus
pardon,pengampunan
vote,undi
jake,Jake
national,kebangsaan
career,kerjaya
minister,menteri
super,hebat
taught,diajar
robert,robert
biggest,terbesar
plays,bermain
natural,semula jadi
dancing,menari
copy,salinan
plus,tambah
martin,martin
cake,kek
freedom,kebebasan
among,antara
breath,nafas
operation,operasi
chris,Chris
crew,kru
challenge,cabaran
market,pasaran
meat,daging
towards,ke arah
bringing,membawa
dropped,dijatuhkan
student,pelajar
lied,berbohong
strength,kekuatan
size,saiz
breathe,bernafas
color,warna
monster,raksasa
loud,kuat
photo,foto
aw,aduh
nearly,hampir
sight,penglihatan
greatest,terhebat
games,permainan
bridge,jambatan
dressed,berpakaian
arrested,ditangkap
horrible,mengerikan
coach,jurulatih
planning,perancangan
checked,diperiksa
breaking,pecah
noticed,perasan
fantastic,hebat
screams,jeritan
serve,berkhidmat
ideas,idea-idea
investigation,siasatan
center,pusat
older,lebih tua
pack,pek
soldiers,askar
nonsense,karut
doc,dokumen
project,projek
training,latihan
example,contoh
trick,helah
prepared,disediakan
science,sains
united,bersatu
travel,perjalanan
incredible,luar biasa
grandpa,datuk
paying,membayar
character,watak
teeth,gigi
criminal,penjenayah
charles,Charles
chinese,Cina
truly,sungguh
honestly,dengan jujur
bro,abang
survive,bertahan
bobby,bobby
target,sasaran
feed,suapan
nurse,jururawat
e,e
fake,palsu
records,rekod
breathing,pernafasan
sweetie,sayang
numbers,nombor
oil,minyak
suicide,bunuh diri
belong,milik
whoo,whoo
perfectly,dengan sempurna
amy,amy
forgotten,dilupakan
remain,kekal
original,asal
papa,ayah
onto,ke atas
concerned,berkenaan
credit,kredit
ugh,aduh
invited,dijemput
discuss,berbincang
research,penyelidikan
easier,lebih mudah
view,pandangan
chair,kerusi
hurts,menyakitkan
strike,mogok
roger,roger
fill,isi
condition,keadaan
mountain,gunung
dr,doktor
nowhere,tiada tempat
sheriff,syerif
kim,Kim
turning,berpusing
brown,coklat
recognize,mengenali
heads,kepala
audience,penonton
‘all,'semua
jealous,cemburu
pretend,berpura-pura
society,masyarakat
finding,mencari
shirt,baju
comfortable,selesa
meaning,makna
guest,tetamu
pieces,kepingan
dry,kering
letting,menyewakan
began,bermula
aye,ya
jeff,Jeff
female,perempuan
release,pelepasan
ho,ho
cards,kad
pray,berdoa
unfortunately,malangnya
balls,bola
destroyed,musnah
ended,berakhir
universe,alam semesta
prepare,menyediakan
opinion,pendapat
movies,filem
soldier,askar
wash,basuh
program,program
heat,haba
usual,biasa
ticket,tiket
stolen,dicuri
prefer,lebih suka
aware,sedar
surely,pasti
male,lelaki
base,asas
matters,perkara-perkara
lift,lif
lab,makmal
command,arahan
proof,bukti
cream,krim
selling,menjual
believed,dipercayai
create,mencipta
h,h
afford,mampu
sunday,Ahad
total,jumlah
dumb,bodoh
threw,melemparkan
france,Perancis
birth,kelahiran
created,dicipta
realized,sedar
british,British
noise,bunyi bising
nuts,kacang
students,pelajar
birds,burung
social,sosial
brilliant,cemerlang
bodies,badan-badan
tie,tali leher
opened,dibuka
ours,milik kita
bucks,dolar
kevin,kevin
mister,tuan
ugly,hodoh
ryan,ryan
focus,fokus
dan,dan
opens,membuka
exist,wujud
followed,diikuti
england,Inggeris
draw,melukis
purpose,tujuan
letters,huruf
daniel,daniel
opening,pembukaan
bullet,peluru
anna,anna
lately,kebelakangan ini
stayed,tinggal
falling,jatuh
season,musim
ends,hujung
suggest,cadangkan
joy,kegembiraan
distance,jarak
responsibility,tanggungjawab
whenever,bila-bila masa
issue,isu
thousands,beribu-ribu
process,proses
sword,pedang
shower,pancuran
weak,lemah
fucked,kacau
lonely,kesepian
happiness,kebahagiaan
eric,erik
tiny,kecil
desk,meja
pool,kolam renang
property,harta
forced,terpaksa
settle,menetap
indistinct,tidak jelas
weight,berat
received,diterima
gang,geng
bite,gigitan
friday,Jumaat
disappeared,hilang
interview,temu duga
expecting,menjangkakan
kinda,agak
surgery,pembedahan
horses,kuda
mayor,datuk bandar
babe,sayang
ancient,kuno
handsome,kacak
thomas,Thomas
saturday,Sabtu
staff,kakitangan
lines,garisan
unit,unit
fan,kipas
gentleman,lelaki budiman
introduce,memperkenalkan
fate,nasib
split,berpecah
recently,baru-baru ini
expected,dijangka
add,tambah
ordered,dipesan
slowly,perlahan-lahan
alarm,penggera
member,ahli
slept,tidur
signed,ditandatangani
enter,masuk
spanish,bahasa Sepanyol
garden,taman
brings,membawa
brave,berani
pig,babi
model,model
finger,jari
medicine,ubat
access,akses
failed,gagal
flat,rata
easily,dengan mudah
discovered,ditemui
based,berasaskan
screw,skru
insane,gila
cares,peduli
weather,cuaca
fingers,jari
san,san
scott,Scott
path,laluan
soft,lembut
harm,bahaya
style,gaya
community,komuniti
sees,melihat
basically,pada asasnya
al,al
signal,isyarat
nope,tidak
spare,ganti
speech,pertuturan
covered,dilindungi
shake,goncang
loose,longgar
snow,salji
russian,Rusia
lake,tasik
bright,terang
roof,bumbung
ohh,ohh
sending,menghantar
paint,cat
remind,mengingatkan
pal,kawan
naked,telanjang
post,pos
sugar,gula
heading,tajuk
streets,jalan-jalan
damage,kerosakan
silence,kesunyian
doors,pintu
pete,pete
ed,ed
success,kejayaan
wet,basah
nah,tidak
amount,jumlah
members,ahli
kate,kate
manage,mengurus
safety,keselamatan
returned,dikembalikan
harder,lebih keras
fbi,FBI
block,blok
showing,menunjukkan
fancy,mewah
chef,tukang masak
contract,kontrak
dig,menggali
chest,dada
goodbye,selamat tinggal
drinks,minuman
dave,dave
buried,dikebumikan
brian,Brian
trade,perdagangan
journey,perjalanan
stomach,perut
changes,perubahan
details,butiran
thoughts,fikiran
divorce,perceraian
funeral,pengebumian
maria,maria
football,bola sepak
reality,realiti
theory,teori
gosh,aduh
ruined,musnah
gate,pintu gerbang
william,william
spread,sebar
outta,keluar
japanese,Jepun
sudden,tiba-tiba
coat,kot
sooner,lebih awal
cheese,keju
larry,Larry
spring,musim bunga
page,halaman
ears,telinga
simon,Simon
