above all else,何よりも
above and beyond,期待を上回る
above average,平均より高い
above board,公正な
above grass,草の上
above ground,地表
above measure,期待を上回る
above one's bend,能力の範囲を超える
above one's huckleberry,力及ばず
above one's pay grade,権限外
above one's paygrade,権限外
above one's station,身分不相応
above par,パー以上
above proof,証明
above stairs,階段の上
above the curve,平均より上
above the fold,折りたたむ前の部分
above the fray,波の上
above the law,法の及ばない
above the rim,リムの上
above the salt,塩の上の
above the table,テーブルの上
above water,水面より上
absence makes the heart fonder,遠距離恋愛は愛を深める
absence makes the heart go yonder,遠距離恋愛は愛を深める
absence makes the heart grow fonder,遠距離恋愛は愛を深める
absente reo,不在の被告
absit invidia,羨望は無いように
absolutely convergent,絶対収束
absolutely summable,完全に合計可能
absorb oneself in,没頭する
absque hoc,これなしに
absque impetitione vasti,広大な土地を無償で
abstract away from,抽象化する
abuse of distress,困窮状態の悪用
abut on,隣接する
ac etiam,そしてまた
academically disadvantaged,学業不振
accident of birth,生まれによる偶然
accident waiting to happen,事故が起こりそうな状況
accidentally on purpose,わざと
accidents will happen,事故は起こりうる
according to,によると
according to Cocker,コッカーによれば
according to Gunter,グンターによれば
according to Hoyle,ホイルのルールに従って
according to one's lights,自分の考え通りに
according to one's understanding,その人の理解では
according to plan,計画通り
account for,説明する
account of,経緯
account to,〜に対する責任
accredit with,～に帰する
ace in the hole,秘密兵器
ace into,合格する
ace out,打ち負かす
ace up one's sleeve,秘密の武器
ache for,切望する
aches and pains,痛み
acknowledge the corn,トウモロコシを認める
acquired taste,好みにようになるもの
across country,国内
across lots,たくさんの場所を横断して
across the board,全体的に
across the ditch,対岸
across the line,線を越えて
across the pond,海を越えて
across the way,向こう側
act of Congress,議会の法案
act on,行動する
act one's age,年齢相応の振る舞いをする
act out,演じる
act the hypocrite,偽善する
act up,言うことを聞かない
act upon,作用する
actions have consequences,行動には結果が伴う
actions speak louder than words,行動は言葉よりも雄弁
activist judge,活動的な裁判官
activist justice,活動家による正義
ad damnum,損害
ad idem,合意
ad in,広告
ad out,広告
ad quod damnum,損害額
ad vitam aut culpam,有罪判決まで
ad vivum,実写
Adam Tiler,アダム・タイラー
Adam's ale,水
add fuel to the fire,火に油を注ぐ
add insult to injury,追い打ちをかける
add oil,油を足す
add on,追加
add one's twopenn'orth,意見を述べる
add up,合計する
add up to,合計になる
added value,付加価値
address me,私を呼んでください
adequately wet,十分に濡れた
adhere to,従う
adopt out,里親にする
adorn oneself with borrowed plumes,他人の功績を自分のものとして見せようとする
adrenaline rush,アドレナリンラッシュ
adversarial collaboration,敵対的な協力
advise against,反対する
affair partner,浮気相手
affinely independent,アフィン独立
afraid of one's own shadow,自分の影まで恐れる
after a fashion,ある意味で
after all,結局
after all is said and done,結局
after dark,日が暮れてから
after hours,営業時間外
after me the deluge,私に続くのは破滅だけ
after one's own heart,自分の思い通り
after one's own soul,自分の心に従って
after Saturday comes Sunday,土曜日の次は日曜です
after the fact,事後
after the jump,ジャンプ後
after the Lord Mayor's show,ロンドン市長パレードの後
after us the deluge,我々の後には大洪水が来る
again and again,何度も
against all odds,どんな困難にもかかわらず
against all the odds,どんな困難にもかかわらず
against nature,自然に反する
against one's better judgment,良心の呵責を感じながら
against the clock,時間との闘い
against the collar,襟に対して
against the grain,常識に反して
against the hair,逆毛
against the law,違法
against the run of play,予想に反して
against the world,世界に逆らう
against time,時間との闘い
age ain't nothing but a number,年齢はただの数字
age before beauty,若さより美しさ
age is just a number,年齢はただの数字
age out,年齢制限
age up,年齢を上げる
agree to disagree,意見が合わないことを認める
agree with,賛成する
aha moment,ひらめき
ahead of,先頭で
ahead of one's time,時代を先取りする
ahead of schedule,予定より早く
ahead of the curve,時代の先を行く
ahead of the game,先んじる
ahead of the pack,先頭を走る
ahead of time,事前に
aid and abet,共犯する
aim at,目標とする
ain't no shame in my game,気にしない
ain't no telling,予測できない
ain't that the truth,本当にそうですね
ain't what it used to was,昔とは変わった
air off,換気する
air one's dirty laundry in public,人に秘密を打ち明ける
air one's dirty linen in public,人に秘密を打ち明ける
air out,換気する
air rage,機内での暴力
air sandwich,エアサンドイッチ
air up,空気を入れる
alarums and excursions,騒動と遠足
albatross around one's neck,重荷
albatross round one's neck,重荷
alert and oriented,意識がはっきりしている
algebraically closed,代数閉包
algebraically independent,代数的に独立
alive and kicking,元気
alive and well,元気でいる
all aboard,乗車しましょう
all along,ずっと
all and sundry,あらゆる人
all at once,一度に
all bark and no bite,口は達者だが無能
all bedlam breaks loose,大混乱
all bets are off,すべてが無効になる
all cats are beautiful,すべての猫は美しい
all cats are gray at night,夜はすべての猫が灰色に見える
all cats are grey at night,夜はすべての猫が灰色に見える
all cats are grey by night,夜にはすべての猫は灰色に見える
all correct,すべて正しい
all cows eat grass,すべての牛は草を食べる
all cry and no wool,徒労
all duck or no dinner,すべてか無か
all ears,耳を傾ける
all ends up,結局
all eyes,注目
all eyes and ears,耳を傾ける
all eyes are on,注目が集まっている
all eyes on somebody,注目されている
all eyes on something,注目が集まる
all fingers and thumbs,不器用
all foam and no beer,中身がない
all for nought,無駄に
all fur and no knickers,見かけ倒し
all fur coat and no knickers,見かけ倒し
all good,大丈夫
all good in the hood,すべて順調
all good things,良いことばかり
all hands to the pump,全員集合
all hat and no cattle,口だけの実力なし
all hat and no cowboy,口だけの実力なし
all heart,心のこもった
all hell breaks loose,大混乱
all holiday,全ての休日
all hollow,中空
all in a day's work,日課
all in all,全体的に見て
all in one piece,無事
all in the family,家族みんなで
all is not lost,まだ希望はある
all it's cracked up to be,期待されたほど素晴らしいわけではない
all kidding aside,冗談はさておき
all lives matter,すべての命は大切
all manner of,あらゆる
all mouth and no trousers,口だけ
all mouth and trousers,口だけ
all of a doodah,大騒ぎ
all of a heap,山積み
all of a sudden,突然
all of the sudden,突然に
all on one's own,一人で
all one's born days,生まれた日すべて
all one's life's worth,一生の価値
all out,全力
all over,至る所
all over bar the shouting,ほぼ終わっている
all over but the shouting,もう終わりで、ただ騒ぎが残っているだけ
all over hell's half acre,至るところに
all over someone like a rash,しつこくつきまとう
all over the ballpark,至るところに
all over the board,バラバラ
all over the gaff,いたるところに
all over the lot,あちこちに
all over the map,地図に散らばっている
all over the place,あちこちにある
all over the shop,店中に
all over the show,ショー全体で
all over the world,世界中
all points of the compass,東西南北
all politics are local,政治は地域に根ざしている
all politics is local,政治は地域に根ざしている
all publicity is good publicity,どんな宣伝も良い宣伝になる
all quiet on the Western Front,西部戦線異静無声
all rights reserved,全著作権所有
all roads lead to Mecca,すべての道はメッカへと通じている
all roads lead to Rome,すべての道はローマに通じている
all roads lead to Sydney,すべての道はシドニーへと繋がっている
all rumors are true,すべての噂は本当です
all set,準備完了
all sixes and nines,完璧
all sixes and sevens,めちゃくちゃ
all sizzle and no steak,見かけ倒し
all students take calculus,すべての学生が微積分を履修する
all style and no substance,見かけ倒し
all systems go,準備完了
all talk and no cider,口だけ
all that glisters is not gold,光るものすべてが金であるとは限らない
all that glitters,見かけ倒し
all that glitters is not gold,見かけ倒し
all that jazz,そういうこと全部
all that said,それにもかかわらず
all the best,頑張って
all the gear and no idea,道具は揃っているのに使い方がわからない
all the marbles,すべて
all the rage,大人気
all the same,結局
all the sudden,突然
all the tea in China,中国の茶全部
all the while,その間ずっと
all the world's a stage,世界は舞台である
all there,全部揃っている
all things,すべてのもの
all things considered,総合的に考えると
all things to all people,万人に万のやり方
all thumbs,不器用
all to smash,すべてを破壊する
all to the better,より良い方向に
all told,全部で
all very well,とても良い
all wet,びしょ濡れ
all wool and a yard wide,すべてが本物
all's fair in love and war,愛も戦争もすべては勝つために
all's one,すべて同じ
all's well that ends well,結果が良ければすべてよし
all-weather friend,どんな時でも頼れる友人
alles anderes ist Menschenwerk,他のすべては人間の手によるもの
allot upon,割り当てる
allow for,考慮する
allude to,ほのめかす
Ally Pally,アレクサンドラ宮殿
almighty dollar,全能のドル
almost doesn't count,ほとんど意味がない
alone in a crowd,群衆の中に一人ぼっち
along about,だいたい
along of,沿って
along the lines of,その方向で
along the same vein,同じような
along the way,道中
along with,とともに
alongside of,隣に
alpha up,上昇
alright me babber,いいよ、坊や
alright me lover,いいよ、ダーリン
alright my babber,いいよ、ダーリン
alright my lover,わかった、愛しい人
also known as,別名
am I right,私は正しいですか
amateur hour,素人集団
amber gambler,琥珀色のギャンブラー
amber light,琥珀色の光
amber nectar,琥珀色の蜜
American Dream,アメリカン・ドリーム
Amish bus driver rule,アミッシュのバス運転手に関する規則
ammo up,弾薬を補充する
amount to,合計する
amp down,音量を下げる
amp up,強化する
an angel passes,天使が通り過ぎる
an arm and a leg,高すぎる
an army marches on its stomach,食糧こそが軍の命がけ
an easy ride,楽なドライブ
an Englishman's home is his castle,男の家は彼の城だ
an uphill battle,困難な戦い
an uphill struggle,困難な道のり
an uphill task,困難な課題
anaconda mortgage,アナコンダ住宅ローン
anatomically correct,解剖学的に正しい
ancient history,古代史
and a half,半
and all the rest of it,その他すべて
and another thing,もう一つ
and change,そして変更する
and company,および会社
and counting,数え続けています
and crap,くだらないこと
and don't play one on TV,テレビでやらないでください
and don't you forget it,それを忘れないでください
and everything,そしてすべて
and finally,そして最後に
and his mother,そして彼の母親
and I claim my five pounds,そして私は5ポンドを受け取ります
and I don't mean maybe,そして、私は「たぶん」という意味ではありません
and I oop,そして私はびっくりした
and no flies,ハエがいません
and no mistake,間違いなく
and nothing of value was lost,何も価値のあるものは失われなかった
and shit,など
and so forth,など
and so say all of us,私たち全員がそう考えています
and stuff,その他
and such,その他
and that's flat,それが平らです
and the church says amen,そして教会はアーメンと答えます
and the like,など
and whatnot,など
and your little dog too,そしてあなたの小さな犬も
angel's advocate,弁護士
angle for,〜のための角度
angle for farthings,ファージングの角度
angle iron,角度鉄
angles and dangles,ぶら下がり遊具
another country heard from,別の国からの報告
another county heard from,別の郡からの報告
another day in paradise,楽園でのまた一日
another nail in someone's coffin,死刑執行の足掛かり
another nail in the coffin,追い打ち
another string to one's bow,弓に新たな弦を張る
answer back,返信する
answer for,回答
answer on a postcard,ポストカードで回答する
answer someone's prayers,人の願いを叶える
answer the call of nature,生理現象を済ませる
answer to,答え
answer to someone's prayers,祈りの答え
answer up,答える
ante in,前に
ante litteram,時代に先を行く
ante up,賭け金を払う
ants in one's pants,落ち着きがない
any day now,もうすぐ
any exposure is good exposure,どんな露出でも良い露出だ
any fule kno,誰でも知っている
any given Sunday,ある日曜日
any hole's a goal,どんな穴でもゴール
any more for any more,もっと
any nook or cranny,どんな隅々までにも
any number of,任意の数
any old,どんな古いものでも
any old kind of way,どんな方法でも
any old nook or cranny,どんな隅や隙間でも
any old thing,何でもかんでも
any other business,その他事項
any port in a storm,いざという時のために
any press is good press,どんな報道も良い報道だ
any the wiser,もっと賢くなったか
any time now,今すぐ
any time soon,近いうちに
any way one cuts it,どう切り考えても
any way one slices it,どう切り分けても
anybody who is anybody,重要人物
anyone's guess,誰の予想でも
anything goes,何でもあり
apart from,それ以外に
ape in,参加する
ape leader,リーダー
apothecary's Latin,薬局のラテン語
appearances are deceptive,見かけによらず
appetite comes with eating,食欲は食うことで増す
apple of someone's eye,たまり袋
apple polisher,おべっか使い
apple up,リンゴを上に置く
apples and oranges,りんごとオレンジ
apples to apples,アップルズ・トゥ・アップルズ
apply oneself,努力する
April showers bring May flowers,四月の雨は五月の花をもたらす
apron string,エプロン紐
apron-string hold,エプロン紐の結び方
apropos of,ところで
apropos of nothing,とつぜんな
arc up,上昇する
arch doxy,主要な教義
are bears Catholic,クマはカトリック教徒ですか
are the Kennedys gun-shy,ケネディ家は銃に対して用心深いですか
are we deadass,本当に
are we there yet,もう着いた
are you blind,あなたは盲目ですか
are you deaf,耳が遠いですか
are you sure you're sure,本当に本当に大丈夫ですか
are your ears burning,耳が痛いですか
argle-bargle morble whoosh,意味不明な言葉
argue down,反論する
argue out,議論する
ark at ee,イーリーーク
arm candy,アクセサリー
arm out,腕を伸ばす
arm to the teeth,武装した
arm up,腕立て
arm's length,一定の距離
armchair quarterback,評論家
army volunteer,自衛隊ボランティア
around one's ears,耳元で
around Robin Hood's barn,ロビン・フッドの納屋の周り
around the bend,曲がり角のあたり
around the clock,24時間体制
around the corner,角を曲がったところ
around the Horn,喜望周り
around the traps,あちこちで
around the way,近所
around the wicket,ウィケットの周り
around the world,世界中
arrive at,到着する
arrow in the quiver,矢筒の中の矢
arse about,とぼける
arse around,だらだらと過ごす
arse end of nowhere,辺鄙い場所
arse over tip,尻でつま先を蹴る
arse over tit,屁でもいい
arse up,めちゃくちゃにする
arsy varsy,わからない
arsy versy,意味不明
art imitates life,芸術は人生を模倣する
art up,芸術
artful dodger,ずる賢い人
article of death,死刑判決文
artificially intelligent,人工知能
artificially sweetened,人工甘味料入り
as a duck takes to water,水に親しみがある
as a lamb to the slaughter,無防備な状態
as a matter of course,当然のこと
as a matter of fact,実際には
as a matter of facts,事実として
as a result,その結果
as a rule,通常
as a whole,全体として
as all fuck,クソったれ
as all get-out,とんでもない
as and when,必要に応じて
as anything,何でも
as be damned,ちくしょう
as best one can,できる限り
as big as life,生きたままの
as cold as ice,氷のように冷たい
as ever trod shoe leather,いつもと変わらず
as ever trod shoe-leather,いつも通り靴底をすり減らす
as far as,できる限り
as far as I know,私が知る限り
as far as one is concerned,～にとって
as far as one knows,知る限りでは
as far one's concerned,その人にとって
as fate would have it,運命のいたずらで
as fine as Dick's hatband,とても素晴らしい
as fit as a fiddle,すっかり元気
as for,に関して
as God intended,神が意図したように
as God is my witness,神に誓って
as good as gold,おとなしい
as good as it gets,最高の状態
as good as new,新品同様
as good as the original,オリジナルと変わらない
as hard as nails,非常に頑丈な
as I live and breathe,私が生きている限り
as I see it,私にはそう見えます
as I was saying,言っているように
as if,まるで
as if by magic,まるで魔法のように
as if I care,どうでもいい
as if I cared,どうでもいい
as if someone owns the place,まるで自分がこの場所の持ち主であるかのように
as if there is no tomorrow,明日はないかのように
as if there were no tomorrow,明日があるかのように
as if there's no tomorrow,明日があるかのように
as it comes,そのまま
as it gets,状況がどうなるか
as it goes,状況次第で
as it happens,たまたま
as it stands,現状では
as large as life,生き生きとした
as light as air,とても軽い
as long as,限り
as luck may have it,運が良ければ
as luck would have it,運のいいことに
as memory serves,記憶が正しいとすれば
as much,できるだけ
as much as possible,できる限り
as much sinning as sinned against,罪を犯すことと、罪にさらされることの両方
as near as matters,実質的に同じ
as of late,最近
as of right,現在
as often as not,しばしば
as opposed to,それに対して
as per,に従って
as previously mentioned,前述の通り
as provided for,規定された通り
as regards,に関して
as right as rain,すっかり元気になった
as she is spoke,彼女が話すように
as soon as,すぐに
as soon as look at someone,見るとすぐに
as soon as possible,できるだけ早く
as such,そのように
as the case may be,状況に応じて
as the crow flies,まっすぐに行けば
as the day is long,日が長い
as the fella said,その人が言ったように
as the fella says,その人が言うように
as the gull flies,カモメが飛ぶ距離
as the man said,その男性が言ったように
as the man says,その男性が言うように
as the next girl,次の女の子として
as the next guy,次の人として
as the next person,次の人へ
as the saying goes,言うまでもないこと
as the wind blows,風が吹くように
as they come,やってくるままに
as they say,言うように
as though,まるで
as time goes by,時間が経つにつれて
as times go,時が経つにつれて
as to,に関して
as useful as a chocolate teapot,役に立たない
as we know it,私たちが知っているように
as well,そして
as well as,そして
as white as a sheet,真っ白
as who should say,誰が言うべきか
as you go,歩きながら
as you know,ご存知の通り
as you like,お好きなように
as you please,お好きなように
asap,できるだけ早く
Asian don't raisin,アジア人は育たない
aside from,それ以外に
ask a stupid question,馬鹿な質問をする
ask after,気遣う
ask around,周り聞いてみる
ask back,聞き返す
ask for,尋ねる
ask for it,それを求める
ask for the moon,月を求める
ask in,〜について尋ねる
ask me one about sport,スポーツに関する質問をしてください
ask me one on sport,スポーツに関する質問をしてください
ask my arse,どうでもいいこと
ask out,誘う
ask over,尋ねる
ask round,尋ねる
asked and answered,質問と回答済み
asking for a friend,友達の頼みで
asleep at the switch,油断
asphalt jungle,アスファルトジャングル
asposed to,対比して
ass in the grass,草むらに座っているお尻
ass out,お尻を出す
ass over teakettle,転んでしまった
assault and battery,暴行と傷害
assume room temperature,室温で
assume the mantle,を引き継ぐ
assume the position,姿勢をとる
astern of,後方に
astraddle of,またがって
at a canter,軽快な調子で
at a clip,一気に
at a discount,割引で
at a distance,遠くで
at a draft,下書きで
at a draught,一気に
at a fast clip,猛スピードで
at a glance,一目で
at a go,一気に
at a guess,推測では
at a loose end,時間を持て余している
at a loss,困っている
at a low ebb,低迷期
at a minimum,最低でも
at a moment's notice,いつでも
at a pinch,緊急時
at a premium,高値で
at a price,価格で
at a profit,利益を上げて
at a push,ぎりぎり
at a rate of knots,猛スピードで
at a run,走って
at a single stroke,一挙に
at a stand,停止中
at a stretch,一気に
at a stroke,一気に
at a time,一度に
at a venture,試みに
at adventure,冒険
at all,全く
at all adventures,あらゆる冒険
at all costs,どんな犠牲を払ってでも
at all events,いずれにしても
at all hands,全員
at all hours,いつでも
at all points,あらゆる点で
at anchor,停泊中
at antipodes,対極
at any event,どんなイベントでも
at any given moment,いつでも
at any hand,どんな状況でも
at any rate,とにかく
at arm's length,一定の距離を保って
at bank,銀行で
at bar,バーで
at bat,打席
at bay,封じ込める
at best,せいぜい
at bottom,最下部
at call,随時
at command,コマンド
at cost,原価
at cross-purposes,意図が一致しない
at daggers drawn,険悪な関係
at dark,暗い中
at death's door,死にかけ
at each other's throats,いがみ合っている
at ease,くつろいでいる
at fault,非難される
at first,最初に
at first bluff,最初はごまかし
at first blush,第一印象
at first glance,一見すると
at first sight,一目見たとき
at full pelt,全速力で
at full steam,全速力で
at full stretch,最大限に伸ばして
at full throttle,全開で
at full tilt,全速力で
at gaze,見つめる
at grips,苦悩している
at gunpoint,銃を突きつけられて
at hand,手元に
at heart,本質的に
at heck and manger,ヘックとマネージャー
at Her Majesty's pleasure,女王のご意志による
at home,家に
at intervals,間隔で
at issue,問題点
at knifepoint,ナイフを突きつけられて
at large,逃亡中
at last,ついに
at latter Lammas,後期のラムマス祭
at least,少なくとも
at leisure,暇
at length,ついに
at liberty,自由
at loggerheads,対立している
at long last,ついに
at loose ends,時間を持て余している
at minimum,最低でも
at most,最大で
at night,夜に
at no time,いかなる時も
at odd times,不規則な時間に
at odds,対立している
at once,すぐに
at one go,一気に
at one stroke,一挙に
at one time,かつて
at one time or another,いつか
at one's best,最高の状態
at one's ease,くつろいでいる
at one's elbow,そばにいる
at one's feet,足元に
at one's fingers' ends,指先で
at one's fingertips,手のひらの届く範囲
at one's leisure,好きな時に
at one's own peril,自己責任で
at one's own risk,自己責任で
at one's peril,危険を冒して
at one's risk,自己責任で
at pace,ペースで
at pains,苦心して
at peace,安らか
at peace with,心の平穏
at places,場所によっては
at play,遊んでいる
at pleasure,好きな時に
at present,現在
at rack and manger,ラック・アンド・マネージャー
at random,ランダムに
at rest,静止
at right angles to,直角に
at risk,リスクがある
at rovers,ローバーズで
at scale,大規模に
at school,学校で
at sea,海上で
at second hand,中古品
at short notice,急に
at short sight,近視
at sight,目視で
at sixes and sevens,混乱している
at some point,いつか
at somebody's elbow,そばにいる
at somebody's heels,その人の後について
at someone's disposal,使える
at someone's door,玄関先で
at someone's elbow,肩越しに
at someone's heels,その人の後について
at someone's service,いつでもお役に立てます
at someone's throat,のど元
at spearpoint,最前線で
at speed,高速で
at stake,かかっている
at swordpoint,剣の脅しで
at swords' points,対立している
at table,テーブルに
at ten and two,午前10時2分
at that time,その時
at the back of one's mind,心の片隅に
at the bank,銀行で
at the best,最良の
at the best of times,いつもは
at the bottom of,一番下
at the bottom of the pile,山の底
at the coal face,最前線で
at the corner,角に
at the cost of,犠牲にして
at the discretion of,任意で
at the disposal of,利用可能
at the door,ドアのそばに
at the door of,ドアの前に
at the double,倍率で
at the drop of a hat,気が向いた時
at the earliest,できるだけ早く
at the elbow,肘のあたり
at the end of one's tether,もう我慢の限界
at the end of the day,結局
at the end of the rainbow,虹のてっぺん
at the expense of,犠牲にして
at the feet of,足元に
at the hand of,によって
at the hands of,によって
at the helm,操縦席にいる
at the high port,高港にて
at the instance of,～の申し出で
at the last,最後に
at the last minute,最後の方で
at the last moment,最後の瞬間
at the latest,遅くとも
at the least,最低でも
at the mercy of,気まぐれで
at the minimum,最低でも
at the minute,今
at the moment,今のところ
at the money,目標金額
at the most,せいぜい
at the outset,最初に
at the outside,外側に
at the point of,その時点で
at the prospect of,その見込みで
at the ready,いつでも準備ができている
at the receiving end,受け手
at the risk of,リスクを冒して
at the same time,同時に
at the sight of,見て
at the soonest,できるだけ早く
at the tail,後ろの方
at the thought of,考えただけで
at the time,その時
at the top of one's bent,得意分野
at the top of one's game,絶好調
at the top of one's lungs,大声で
at the top of one's voice,大声で
at the top of the heap,一番上
at the top of the pile,一番上
at the top of the tree,木のてっぺん
at the very least,最低でも
at the very most,せいぜい
at the wheel,運転中
at the whim of,気まぐれで
at the worst,最悪の場合
at third hand,伝聞で
at this juncture,この時点では
at this moment in time,今この瞬間
at this point,今の時点では
at this point in time,今の時点では
at this rate,この調子で
at times,時々
at times and again,時々そしてまた
at turns,交互に
at twice,2倍で
at unawares,油断しているうちに
at variance,相違する
at war,戦争中
at will,自由に
at work,仕事中
at worst,最悪の場合
at your service,いつでもお役に立てます
atomic cocktail,アトミックカクテル
atta girl,よくやったね
attend to,対応する
attention whore,注目を浴びたい人
Attic salt,屋根裏の塩
attitude reflects leadership,姿勢はリーダーシップを反映する
attribute to,帰属させる
au jus,ジュ
auction off,オークションにかける
audi alteram partem,当事者双方の意見を聞くこと
Augean stables,アウゲイアスの牛舎
auger in,掘り進む
auld lang syne,昔ながらの友情
aurally challenged,聴覚に問題がある
autem cackler,カッカラー
autem diver,しかし、ダイバー
autem mort,しかし死ぬ
autumn romance,秋のロマンス
avant la lettre,時代を先取りした
average bear,普通のクマ
average down,平均単価を下げる
average Joe,一般の人
average out,平均する
average up,平均を上げる
away at the races,競馬場へ行った
away from home,家から離れて
away game,アウェイゲーム
away in a hack,タクシーに乗って行く
away to the races,競馬場へ行く
away with the fairies,ぼんやりしている
awful but lawful,ひどいが合法
ax to grind,個人的な利害関係
ay up me duck,やあ、元気
aye aye shepherd's pie,はいはい シーパードパイ
ayo chill,落ち着いて
ayy lmao,アッイ ラマ
babe in arms,抱っ子の子
babe in the woods,田舎の娘
babe magnet,モテる人
babies in the eyes,目が可愛い
